32
0.021804802	0.663643763	0	0.025416382	0.009192072	1	1	0.063949307	1	0.158456016	0.236155067	0.421485146	0.225374724	0.389843917	0.570127665	0.52330687	0.697329512	0.636906772	0.771186441	0.770642202	0.776	0.783505155	0.240466079	0.089982484	0.586105719	0.83116472	0.336813334	0.114224797	0.776119403	0.450578752	0.40100577	0.515362694
0.001667575	0.639193224	0.917946671	0.00206431	0.078393644	0.009711858	0.008446125	0.240683342	0.061602738	0.173437874	0.522059813	0.779446861	0.535771081	0.354596924	0.201051861	0.40548012	0.515321694	0.470202674	0.516949153	0.504587156	0.52	0.546391753	0.191425248	0.1657503	0.740946017	0.894783419	0.423463248	0.09587534	0.402985075	0.35387643	0.873886469	0.091852002
0.025352412	0.384132977	0.677047315	0.248081557	0.006472864	0.070390759	0.001604385	0.334890197	0.057410788	0.281241945	0.394553557	0.553783734	0.307441733	0.428311501	0.664148777	0.458881039	0.530989682	0.537704497	0.644067797	0.605504587	0.664	0.484536082	0.304164346	0.37905375	0.595716285	0.689587991	0.161873859	0.32549117	0.492537313	0.012791958	0.836380613	0.286021228
0.019167662	0.403559066	0.869900169	0.135471216	0.007146526	0.011016417	0.001161005	0.085200711	0.026117651	0.06882715	0.369021854	0.536912508	0.436431063	0.333950663	0.480585522	0.485589713	0.61394393	0.563218529	0.686440678	0.660550459	0.704	0.381443299	0.284554513	0.334662841	0.578910157	0.840636644	0.328361884	0.321528821	0.223880597	0.130353422	0.92161829	0.14752728
0.005882149	0.404689794	0.958443342	0.030399265	0.010186257	0.017822549	0.001322061	0.065639773	0.018458108	0.051677272	0.232759007	0.501187516	0.482776677	0.203558043	0.18495983	0.468661368	0.612797165	0.775928321	0.805084746	0.779816514	0.824	0.309278351	0.295022061	0.417991122	0.582176115	0.920108177	0.200931908	0.061254669	0.149253731	0.063121008	0.970504363	0.13009829
0.003651994	0.482007887	0.850325629	0.091053451	0.050237367	0.029732008	0.002857889	0.18992664	0.067511735	0.152747356	0.384453443	0.60455162	0.454350864	0.297052028	0.321459709	0.477713188	0.492023397	0.636446459	0.686440678	0.642201835	0.704	0.360824742	0.327025142	0.376924976	0.628990213	0.830573928	0.262695715	0.153291081	0.253731343	0.164966401	0.846218521	0.206217496
0.011452198	0.366089919	0.905514327	0.117642021	0.004117281	0.005258473	0.001497761	0.023003127	0.016727561	0.019420878	0.269399203	0.430232665	0.357506379	0.392406399	0.556316462	0.501663326	0.736675564	0.572340911	0.745762712	0.724770642	0.752	0.319587629	0.26083676	0.361730555	0.570873029	0.872791407	0.195328599	0.339942104	0.104477612	0.226625416	0.869657393	0.15462872
0.011135363	0.266153087	0.545398391	0.539077692	0.027160002	0.017174373	0.000601877	0.031119567	0.01817145	0.041833235	0.40608776	0.686670148	0.515637254	0.353259719	0.391838992	0.437746833	0.545888914	0.494653528	0.584745763	0.541284404	0.608	0.474226804	0.281770083	0.295416897	0.533585094	0.649851009	0.325666128	0.91864924	0.388059701	0.307876421	0.763093064	0.222690373
0.004452822	0.319801729	1	0.00388252	0.026298343	0.004740226	0.000838871	0.003351174	0.013919757	0.001332045	0	0.435682164	0.125504873	0	0.504568847	0.752042664	0.905018916	0.732030727	0.974576271	1	0.952	0.237113402	0.286775017	0.408589392	0.502409857	0.895259592	0.402262315	0.193859431	0	1	0.635884437	0.029916996
0.062681207	0.244154789	0.547029477	0.462124878	0.0091543	0.084308404	0.002284858	0.096761058	0.060474329	0.08754541	0.293793255	0.536974722	0.117564691	0.209805113	0.956638442	0.663404313	0.715993633	0.473438652	0.754237288	0.752293578	0.744	0.463917526	0.207792314	0.333415407	0.559882797	0.684162357	0.275225098	0.565556528	0.343283582	0.125176578	0.814841898	0.255593332
0.089601967	0.220346248	0.829208695	0.085591722	0.005622616	0.078661464	0.001827155	0.210907095	0.077083589	0.146714687	0.185355603	0.351181878	0.225529922	0.311449623	0.910253532	0.557511885	0.634263055	0.661485508	0.796610169	0.798165138	0.8	0.360824742	0.295619822	0.470249516	0.527870837	0.666014243	0	0.28671461	0.313432836	0.06659795	0.655517398	0.440257239
0.019699564	0.39989632	0.768907289	0.233049257	0.028343165	0.030584438	0.000531271	0.067110792	0.059523194	0.062318472	0.317159939	0.587340303	0.29851547	0.268095131	0.549406793	0.567197787	0.629059543	0.553497101	0.711864407	0.697247706	0.712	0.412371134	0.312319084	0.335569408	0.551319736	0.764887779	0.283267972	0.452353937	0.298507463	0.324759919	0.923208981	0.056441104
0.006596893	0.502673906	0.896770051	0.053461499	0.062491079	0.057607158	0.001936832	0.069138781	0.047246704	0.054002619	0.300991718	0.599532428	0.331266823	0.265046062	0.702945287	0.60848372	0.517493921	0.537845402	0.703389831	0.706422018	0.688	0.371134021	0.335811583	0.360834242	0.63133334	0.77281654	0.21762656	0.11822836	0.28358209	0.166304333	1	0.053395507
0.006773991	0.242724502	0.510596263	0.603595941	0.016799452	0.00328268	0.000142017	0.018545432	0	0.017198602	0.427510388	0.671672887	0.588442229	0.389930381	0.279011807	0.318732248	0.5584655	0.537526803	0.56779661	0.504587156	0.608	0.484536082	0.236585742	0.283967739	0.526636898	0.709012789	0.31475266	1	0.358208955	0.280278798	0.897276984	0.102588138
0.009128416	0.311721767	0.833660915	0.183377042	0.019288881	0.014144371	0.003709224	0.038380009	0.036847048	0.034797218	0.277796485	0.533699251	0.333507592	0.262072866	0.434762184	0.464293469	0.66337521	0.657499115	0.762711864	0.743119266	0.776	0.329896907	0.312555359	0.410233863	0.535921455	0.816861757	0.278652627	0.377804465	0.179104478	0.293226851	0.834054061	0.159201578
0.000582093	0.570664411	0.912404523	0	0.391578952	0	0.003206152	0.024745852	0.050222191	0.032009237	0.139551075	0.594678584	0.340412851	0.105973627	0	0.744085331	0.824516626	0.649550203	0.881355932	0.908256881	0.864	0.298969072	0.422634665	0.330378254	0.547677827	0.885557949	0.372164522	0.125317934	0.134328358	0.493904859	0.735331607	0.164513188
0.002430293	0.45341647	0.898863142	0.062076589	0.046553098	0.01854465	0.002859352	0.155605789	0.033615387	0.116887951	0.33758341	0.600871662	0.433049959	0.319475564	0.273400384	0.460216463	0.507038344	0.663241519	0.694915254	0.669724771	0.712	0.340206186	0.348463734	0.396982884	0.618232019	0.817216918	0.165587027	0.134813763	0.23880597	0.135501087	0.803135086	0.262426428
0.001959839	0.824275518	0.700186819	0.108538465	0.075714443	0.097330422	0.042735289	0.462702862	0.150752437	0.459853749	0.457047123	0.463558318	0.114138761	0.460663073	0.889262726	0.429149919	0.775331287	0.443185502	0.669491525	0.71559633	0.632	0.474226804	0.448669355	0.131614469	0.51542226	0.720490808	0.682085708	0.297681993	0.358208955	0.231123705	0.584031579	0.435257063
0.015288814	0.430141622	0.987506265	0.007246591	0.00583935	0.018728997	0.000845158	0.025416457	0.01765352	0.023647827	0.150709754	0.536077913	0.196697188	0.016116317	0.844653333	0.834205289	0.75232164	0.528908815	0.847457627	0.889908257	0.808	0.381443299	0.274700008	0.241063605	0.637060856	0.850423762	0.365755042	0.090649517	0.194029851	0.504808128	0.748628488	0.146332278
0.129322949	0.291995021	0.664290637	0.222248016	0.005310239	0.126320122	0.001865761	0.3076297	0.088712451	0.304324646	0.301123726	0.439098843	0	0.200468761	0.91913853	0.589034128	0.695524154	0.634636663	0.813559322	0.80733945	0.824	0.536082474	0.169226381	0.329701978	0.636033994	0.751056257	0.096435429	0.230755744	0.462686567	0.108544058	0.758454812	0.319060934
0.001599942	0.427983191	0.584495814	0.026619511	0.606078377	0.013113666	0.006471674	1	0.14213111	1	0.426725274	0.756118127	0.37085702	0.248139619	0.315775211	0.459728639	0.626793034	0.503057152	0.63559322	0.614678899	0.632	0.484536082	0.337419045	0.256962951	0.558832678	0.697221893	0.766978966	0.614155779	0.417910448	0.498445116	0.758981865	0.139014733
0.045007274	0.225161979	0.600919038	0.26101452	0.018409215	0.121422936	0.002604286	0.409154758	0.116231715	0.348628489	0.256995209	0.447991766	0.233125263	0.344326788	0.802598918	0.464960929	0.665547393	0.607096818	0.745762712	0.71559633	0.76	0.463917526	0.320942032	0.456403518	0.497909308	0.577673939	0.162848961	0.582297776	0.47761194	0.155216026	0.375940681	0.676166667
0.018828787	0.389021065	0.658271404	0.356491105	0.070201655	0.021730448	0.002926701	0.127301175	0.027969445	0.097325338	0.30171596	0.390192152	0.348760854	0.500407496	0.754962482	0.449593327	0.682356662	0.534394963	0.694915254	0.651376147	0.72	0.340206186	0.244970664	0.330064983	0.533440415	0.850580049	0.204499733	0.403509842	0.119402985	0.360654214	0.786368722	0.175352375
0.000921874	0.590421923	0.936962711	0.005214694	0.305309834	0.001011785	0.001464774	0.013265304	0.021648176	0.012884342	0.153509426	0.53441842	0.681606435	0.28639819	0.02522077	0.524591155	0.498110519	0.759512257	0.771186441	0.743119266	0.784	0.257731959	0.473731383	0.420085226	0.590447863	0.817062936	0.171250552	0	0.149253731	0.367879016	0.706809737	0.250769702
0.031705728	0.298426034	0.835018973	0.186949749	0.004278815	0.015785439	0.00022396	0.036102852	0.03317805	0.029794998	0.287866364	0.520154361	0.288154707	0.243361919	0.447356003	0.551196903	0.673442172	0.638975151	0.771186441	0.752293578	0.784	0.340206186	0.314195022	0.40975832	0.526499647	0.799361454	0.252625813	0.405268974	0.208955224	0.083432888	0.86849614	0.221709093
0.005567597	0.424336722	0.714115667	0.121652382	0.501564943	0.020340162	0.004986532	0.132271326	0.184358076	0.109118781	0.340104804	0.546264564	0.461544668	0.344257555	0.233439234	0.393991575	0.67480298	0.633324207	0.711864407	0.660550459	0.736	0.340206186	0.303069842	0.375071243	0.557215812	0.866713036	0.296974031	0.356870318	0.179104478	0.377187518	0.754356282	0.19942431
0.003945171	0.519333168	0.857080719	0.022247255	0.075667072	0.059467542	0.022568521	0.240832794	0.113883773	0.17797832	0.253496938	0.452756087	0.277088633	0.358758346	0.361031747	0.622259993	0.747114576	0.599087105	0.779661017	0.770642202	0.784	0.360824742	0.300692066	0.332216068	0.519738984	0.837251007	0.396992033	0.191765397	0.179104478	0.161013147	0.702227561	0.350553459
0.031144822	0.242233577	0.840666981	0.161988949	0	0.030920991	0.000610059	0.080798705	0.021942778	0.061112599	0.098935977	0.410472965	0.253446837	0.108596268	0.387271634	0.559523845	0.732580568	0.836616058	0.923728814	0.899082569	0.936	0.329896907	0.290969321	0.449529351	0.505181312	0.843903803	0.174501787	0.192932973	0.208955224	0.216486111	0.889026822	0.140126237
0.115751789	0.192549811	0.835747878	0.069935666	0.021892471	0.042305898	0.003419153	0.287439736	0.09617651	0.192872274	0.143043015	0.372037471	0.536492006	0.188669789	0.640712309	0.518593614	0.592588013	0.744867949	0.813559322	0.798165138	0.824	0.319587629	0.334619951	0.478058843	0.474326538	0.697901461	0.136707686	0.50739359	0.253731343	0.089592409	0.599195635	0.485414492
0.014886269	0.303578908	0.590482204	0.48971447	0.012429507	0.009196678	0.001974301	0.048823914	0.014102261	0.040842473	0.274188856	0.493648283	0.436918903	0.373086821	0.513399985	0.445753589	0.754987935	0.539289172	0.703389831	0.669724771	0.72	0.381443299	0.252713796	0.295435093	0.502811914	0.814421205	0.221407355	0.668162617	0.179104478	0.456867089	0.834349332	0.083563448
0.001003799	0.526784393	0.886243546	0.005396879	0.523057406	0.001461759	0.00133239	0.018697425	0.030993319	0.018488814	0.318160818	0.673393581	0.499916323	0.195960078	0.122289168	0.447961448	0.470523014	0.726943991	0.720338983	0.706422018	0.72	0.350515464	0.372277418	0.379740766	0.605511587	0.837961627	0.328355585	0.160052048	0.253731343	0.297775275	0.773592026	0.216949908
0.015485462	0.327847996	0.769663435	0.269572337	0.007548803	0.011589917	0.001779522	0.048217759	0.019584806	0.03617804	0.272116763	0.425222954	0.304191136	0.398464294	0.598931465	0.490423855	0.772882761	0.5616124	0.745762712	0.71559633	0.76	0.329896907	0.26158478	0.346010467	0.524876111	0.865451829	0.179399724	0.438233866	0.134328358	0.179808881	0.861120183	0.184634489
0.008981844	0.533192665	0.642597934	0.188115203	0.027001701	0.053002836	0.005037999	0.683140978	0.085219398	0.756258527	0.586108191	0.716066333	0.445057346	0.55898314	0.721874296	0.390997172	0.36319292	0.357554293	0.440677966	0.422018349	0.456	0.597938144	0.248592118	0.21035705	0.701436996	0.682944783	0.294277713	0.480581696	0.567164179	0.241215798	0.665259387	0.350214685
0.002913412	0.634614597	0.893992617	0.008243937	0.07617153	0.027799918	0.070172099	0.23783812	0.068086818	0.201624083	1	0.997321925	1	0.91404505	0.069863671	0	0	0.237841243	0	0	0	1	0	0	1	0.750353567	0.208747948	0.092235074	1	0.199650644	0.900731523	0.136293111
0.007196705	0.393319127	0.997653111	0.003428203	0.016016696	0.008204191	0.000111195	0.003866226	0.024198529	0.005435498	0.009202445	0.503118793	0.382914574	0.035355789	0.462143113	0.813574283	0.865971061	0.592692918	0.898305085	0.908256881	0.88	0.288659794	0.28775543	0.353755441	0.557558406	0.81524358	0.410581625	0.174034625	0.089552239	0.846659025	0.660559748	0.076098219
0.020405613	0.403221003	0.66129078	0.323915947	0.00966493	0.077128677	0.003596658	0.106173148	0.063633597	0.096056643	0.255740888	0.429725552	0.288805086	0.386584246	0.904174309	0.607471588	0.717602206	0.46318903	0.728813559	0.71559633	0.728	0.391752577	0.236026562	0.315541626	0.583098656	0.794250176	0.158687732	0.332088938	0.208955224	0.083970381	0.838334504	0.251314236
0.009991149	0.562479323	0.791658571	0.049061329	0.092551916	0.120499064	0.041101008	0.220125397	0.140987462	0.164543649	0.298391132	0.544249056	0.284496878	0.340575818	0.722324814	0.65892298	0.631953461	0.466604431	0.694915254	0.706422018	0.688	0.381443299	0.355628513	0.295577729	0.580515316	0.754418096	0.411149521	0.240320892	0.253731343	0.102435545	0.729532085	0.350499922
0.008494783	0.311982988	0.973840166	0.048003028	0.003228592	4.2335E-05	0	0	0.008175589	0	0.021488123	0.262412425	0.325877163	0.225753704	0.118089191	0.592096026	1	0.810087508	1	0.990825688	1	0.24742268	0.264324298	0.432597931	0.485414371	1	0.175103484	0.090854386	0	0.475184623	0.91025641	0
0.010919354	0.47634268	0.889653226	0.090060253	0.047201779	0.027634756	0.000884544	0.083610503	0.026247102	0.070482699	0.218133528	0.561158151	0.377722049	0.214220916	0.553349342	0.580082273	0.584037061	0.623630804	0.754237288	0.76146789	0.752	0.350515464	0.333226626	0.354563908	0.574136567	0.826552571	0.257070952	0.18208519	0.223880597	0.297404365	0.780197347	0.210583041
0.000457534	0.677262381	0.933000801	0.007626065	0.135917049	0.001003786	0.004175782	0.137536818	0.052900468	0.138524787	0.187665803	0.643957601	0.477143971	0.200590959	0.074381661	0.804184159	0.747159893	0.504495021	0.771186441	0.788990826	0.752	0.329896907	0.425981368	0.251147292	0.596545959	0.884884506	0.42755541	0.142345192	0.149253731	0.523397318	0.751238949	0.135189425
